"Dataset_ID","Continent","Basin_Type","Latitude","Longitude","Area_m2","record_type"
7,"North America","Peat",47,-80.1167,NA,"peatland"
8,"North America","Peat",33.95639,-119.977,NA,"peatland"
12,"Europe","Peat",55.93448,13.42774,NA,"peatland"
16,"Europe","Peat",53.694,8.729075,NA,"peatland"
20,"Europe","Lake",69.12326,27.67406,43966.09331,"small lake"
24,"North America","Lake",53.3,-60.54,430322.3236,"small lake"
25,"North America","Lake",52.51667,-57.0333,863081.8296,"large lake"
27,"North America","Lake",54.58333,-57.3667,7196.784032,"small lake"
31,"Asia","Lake",60.14,152.33,791210.7447,"large lake"
202,"North America","Lake",46.41667,-92.7167,30284.45513,"small lake"
203,"North America","Lake",36.03,-85.5,265.3299613,"small lake"
204,"North America","Peat",45.725,-93.25,NA,"peatland"
205,"North America","Lake",46.70169,-85.039,132904.9899,"small lake"
206,"North America","Lake",64.64,-128.08,479644.319,"small lake"
208,"North America","Lake",67.13,-153.9,31838.0361,"small lake"
209,"North America","Lake",47.48,-70.68,53127.09495,"small lake"
214,"North America","Peat",39.495,-95.5267,NA,"peatland"
215,"Europe","Peat",52.95,-6.43333,NA,"peatland"
219,"North America","Lake",45.54,-73.31,5557.031452,"small lake"
221,"North America","Lake",45.39,-79.5,2442730.928,"large lake"
224,"North America","Lake",78.49167,-76.78,NA,"small lake"
225,"Europe","Lake",52.19,-10.31,8966.371874,"small lake"
226,"Europe","Peat",53.16667,-6.25,NA,"peatland"
232,"North America","Lake",30.63,-83.25,161930.5643,"small lake"
234,"North America","Lake",37.6,-119.01,13669.54502,"small lake"
236,"North America","Lake",47.23,-79.78,86643.84067,"small lake"
238,"North America","Lake",46.4,-78.9167,NA,"small lake"
239,"North America","Lake",45.8,-122.49,107929.8493,"small lake"
240,"North America","Peat",41.14389,-81.3286,NA,"peatland"
245,"North America","Peat",47.18,-80.16,NA,"peatland"
250,"North America","Peat",37.47311,-108.16,NA,"peatland"
253,"North America","Lake",65.01667,-127.483,78729.31512,"small lake"
254,"North America","Peat",65.02,-127.47,NA,"peatland"
258,"North America","Lake",54.04722,-76.1203,24024.49608,"small lake"
260,"North America","Lake",42.51,-73.32,32288.89867,"small lake"
267,"North America","Lake",71.76,-124.24,48872.81663,"small lake"
268,"North America","Lake",72.37,-119.84,69677.83353,"small lake"
269,"North America","Lake",73.53444,-120.209,114909.8084,"small lake"
272,"North America","Lake",47.55918,-94.9708,15393.53078,"small lake"
275,"North America","Lake",46.27058,-94.5516,30466.61915,"small lake"
278,"North America","Lake",35.62,-84.19,9158.16765,"small lake"
279,"North America","Lake",44.95611,-110.601,27375.53133,"small lake"
281,"North America","Peat",33.56333,-88.4744,NA,"peatland"
287,"North America","Lake",43.08333,-89.8667,NA,"small lake"
298,"North America","Lake",47.1775,-95.1627,3917.503702,"small lake"
299,"Asia","Lake",42.85,132.7833,336340.3164,"small lake"
302,"North America","Lake",55.575,-119.433,1645154.706,"large lake"
303,"North America","Lake",55.33333,-63.2,369921.2924,"small lake"
304,"North America","Peat",30.36,-97.1261,NA,"peatland"
306,"North America","Lake",47.45778,-69.4528,213421.9763,"small lake"
307,"North America","Lake",55.25,-67.4,371121.2408,"small lake"
308,"North America","Lake",45.56,-70.68,278238.6141,"small lake"
309,"North America","Peat",43.91667,-74.6833,NA,"peatland"
311,"North America","Lake",54.36,-70.35,140888.2224,"small lake"
313,"North America","Lake",45.77978,-89.4925,NA,"small lake"
314,"North America","Lake",44.95769,-93.5451,NA,"small lake"
315,"North America","Lake",40.68056,-82.0625,21919.267,"small lake"
316,"North America","Lake",38.15472,-79.6164,1489.48331,"small lake"
317,"Europe","Lake",70.18109,28.40721,444155.5525,"small lake"
318,"North America","Peat",44.29861,-110.261,NA,"peatland"
321,"North America","Peat",40.79722,-82.9333,NA,"peatland"
324,"North America","Lake",42.60379,-73.5618,1437488.983,"large lake"
328,"North America","Lake",33.5,-86.5333,3107.406224,"small lake"
329,"North America","Lake",45.96111,-73.8681,14074.76286,"small lake"
331,"North America","Lake",30.28,-84.99,164903.4986,"small lake"
332,"North America","Lake",46.67,-88.02,37091.99373,"small lake"
333,"North America","Lake",45.98,-89.37,359648.9623,"small lake"
335,"Asia","Lake",59.55,151.8333,40161426.07,"large lake"
336,"North America","Lake",45.95833,-73.8689,19407713.13,"large lake"
337,"North America","Lake",47.63972,-71.2358,41965.72091,"small lake"
339,"North America","Lake",48.19778,-64.94,30249.53866,"small lake"
340,"North America","Peat",44.93672,-68.7734,NA,"peatland"
341,"North America","Lake",55.66667,-63.25,NA,"small lake"
342,"Europe","Peat",44.15,7.694444,NA,"peatland"
343,"North America","Lake",45.91806,-120.881,81944.06963,"small lake"
345,"North America","Lake",40.21,-84.68,3986.412005,"small lake"
346,"North America","Lake",46.61389,-72.9986,35650.54085,"small lake"
352,"North America","Lake",45.41,-93.2,14980.8094,"small lake"
354,"Asia","Lake",61.97684,129.3779,1590035.106,"large lake"
357,"North America","Lake",19.5,-99,NA,"small lake"
361,"North America","Lake",45.65139,-60.675,NA,"small lake"
363,"Europe","Peat",53.41667,26.43333,NA,"peatland"
365,"Asia","Peat",60,66.5,NA,"peatland"
369,"North America","Peat",43.12389,-83.2411,NA,"peatland"
374,"Europe","Peat",49.61667,3.816667,NA,"peatland"
375,"North America","Peat",40.67587,-88.3244,NA,"peatland"
381,"North America","Lake",59.51667,-122.167,177078.5917,"small lake"
489,"North America","Lake",43.12507,-93.4297,14698790.26,"large lake"
490,"North America","Lake",41.63854,-86.5446,227763.7982,"small lake"
492,"North America","Lake",33.7989,-78.9534,8303.172361,"small lake"
493,"North America","Lake",50.87361,-107.933,560508.9889,"large lake"
496,"North America","Lake",53.91,-66.78,5339743.086,"large lake"
497,"North America","Peat",42.02,-93.27,NA,"peatland"
501,"North America","Lake",50.03417,-56.1964,NA,"small lake"
506,"North America","Lake",38.87213,-107.083,38977.6619,"small lake"
507,"North America","Lake",67.83333,-115.317,110472.1374,"small lake"
510,"North America","Peat",45.96083,-73.3419,NA,"peatland"
513,"North America","Lake",44.83544,-99.9081,1917456.296,"large lake"
514,"North America","Lake",38.82873,-106.411,1465.633503,"small lake"
516,"North America","Lake",44.1,-78.1,NA,"small lake"
517,"North America","Lake",36.52986,-112.149,6658.710759,"small lake"
518,"North America","Peat",38.2,-80.2833,NA,"peatland"
519,"North America","Lake",49.19,-81.26,32174.66451,"small lake"
523,"North America","Lake",39.96667,-77.55,NA,"small lake"
524,"North America","Lake",52.11667,-90.0833,1631370.378,"large lake"
525,"North America","Lake",51.65,-116.42,229637.6298,"small lake"
527,"North America","Lake",68.33,-146.46,512423.1979,"large lake"
530,"Europe","Peat",46.47722,19.19083,NA,"peatland"
531,"Europe","Peat",50.26667,26.01667,NA,"peatland"
532,"North America","Lake",44.72,-84.95,236265.0393,"small lake"
534,"North America","Lake",44.125,-111.183,19098.99766,"small lake"
538,"North America","Lake",48.4075,-89.3467,11271.56312,"small lake"
539,"North America","Lake",36.79913,-91.09,335.7015643,"small lake"
543,"North America","Peat",44.65,-110.6,NA,"peatland"
549,"North America","Lake",54.88333,-69.4,NA,"small lake"
550,"North America","Lake",46.59167,-122.25,NA,"small lake"
671,"North America","Lake",36.2372,-108.953,160624.482,"small lake"
672,"North America","Lake",43.24126,-80.3674,4271.763581,"small lake"
673,"North America","Peat",44.03333,-71.8333,NA,"peatland"
675,"North America","Lake",54.41,-69.92,108438.9799,"small lake"
677,"North America","Lake",54.42361,-69.9297,NA,"small lake"
678,"North America","Lake",62.05,-118.7,129019.5789,"small lake"
679,"North America","Lake",43.48,-85,NA,"small lake"
681,"North America","Lake",45.85397,-89.313,199804.3761,"small lake"
682,"Asia","Peat",57.03333,124.1167,NA,"peatland"
684,"North America","Lake",43.4178,-89.7321,1420290.552,"large lake"
688,"North America","Lake",60.99,-69.95,23589.54424,"small lake"
691,"North America","Lake",48.91083,-66.125,163056.176,"small lake"
699,"North America","Peat",36.58333,-76.45,NA,"peatland"
701,"North America","Lake",43.95,-110.23,21019.20607,"small lake"
715,"Asia","Lake",67.75673,-178.842,64587.43783,"small lake"
719,"North America","Peat",40.02417,-107.051,NA,"peatland"
720,"Europe","Lake",70.32584,31.02587,107546.0008,"small lake"
723,"Europe","Peat",48.75,28.25,NA,"peatland"
772,"North America","Lake",41.9327,-70.0005,49076.3667,"small lake"
773,"North America","Lake",45.85,-70.35,NA,"small lake"
774,"North America","Lake",47.70721,-91.6312,321607.4898,"small lake"
776,"North America","Peat",44.16667,-71.6667,NA,"peatland"
777,"North America","Lake",53.23333,-58.55,NA,"small lake"
778,"North America","Lake",57.75,-112.09,462773.6529,"small lake"
782,"North America","Peat",46.40833,-62.15,NA,"peatland"
784,"Europe","Peat",40.81806,21.9525,NA,"peatland"
785,"North America","Lake",44.36,-80.25,245442.6127,"small lake"
788,"Asia","Lake",51.79,60.73,3052590.978,"large lake"
790,"North America","Peat",39.93667,-105.58,NA,"peatland"
792,"Asia","Lake",62.08333,149,NA,"small lake"
796,"North America","Lake",44.07,-110.31,48746.16936,"small lake"
802,"North America","Lake",61.24444,-100.951,645394269.3,"large lake"
803,"North America","Lake",61.16667,-100.917,714004365.4,"large lake"
804,"Asia","Peat",59,78.33333,NA,"peatland"
805,"North America","Lake",41.92,-82.76,25808042343,"large lake"
808,"North America","Peat",48.35194,-123.682,NA,"peatland"
811,"North America","Lake",68.12,-156.07,3419327.458,"large lake"
813,"North America","Lake",41.19616,-81.3348,236411.3403,"small lake"
816,"North America","Peat",37,-119.833,NA,"peatland"
818,"North America","Lake",43.96667,-110.433,NA,"small lake"
820,"North America","Lake",58.86694,-71.7169,NA,"small lake"
821,"North America","Peat",45.28278,-72.9828,NA,"peatland"
823,"North America","Lake",45.41,-79.39,2774143.812,"large lake"
828,"North America","Peat",34.40556,-95.8083,NA,"peatland"
829,"North America","Lake",56.25,-121.42,15894.33506,"small lake"
834,"North America","Lake",54.74222,-101.682,67040.3946,"small lake"
835,"North America","Lake",44.55,-107.467,14714.60742,"small lake"
841,"North America","Lake",43.47121,-109.939,202.6060906,"small lake"
843,"North America","Lake",43.43889,-109.95,7876.411615,"small lake"
847,"North America","Lake",42.33,-83.61,73362.72508,"small lake"
849,"North America","Lake",49.58596,-93.7445,55634.78711,"small lake"
850,"North America","Lake",44.94577,-94.4207,174696.5273,"small lake"
852,"North America","Lake",41.16,-71.58,106488.7265,"small lake"
853,"North America","Lake",38.61,-111.67,15317.12441,"small lake"
856,"North America","Lake",48.22,-84.93,628272.2403,"large lake"
857,"North America","Lake",46.27583,-73.4758,24460.1512,"small lake"
858,"Europe","Peat",43.28333,40.26667,NA,"peatland"
860,"North America","Lake",44.05,-87.73,19737.34959,"small lake"
866,"Asia","Lake",63.38333,147.65,23951173.45,"large lake"
867,"Europe","Peat",49.66667,31.83333,NA,"peatland"
871,"North America","Lake",45.94583,-74.3708,39661.9578,"small lake"
873,"North America","Lake",41.37709,-75.0932,472585.3883,"small lake"
876,"Asia","Peat",55,83.33333,NA,"peatland"
878,"North America","Lake",49.448,-99.2897,784099.2758,"large lake"
880,"Asia","Peat",59.75,149.9167,NA,"peatland"
966,"North America","Peat",43.65,-122.042,NA,"peatland"
968,"Asia","Lake",61.11,152.26,156356.8859,"small lake"
969,"North America","Peat",31.72111,-86.1342,NA,"peatland"
971,"North America","Lake",44.99,-69.32,39460.89842,"small lake"
973,"North America","Lake",45.19,-77.36,26969.1533,"small lake"
974,"North America","Lake",53,-98.25,24018226128,"large lake"
976,"North America","Lake",52.25,-67.0667,NA,"small lake"
977,"Europe","Lake",63.70291,8.689085,16267.23276,"small lake"
978,"North America","Lake",55.03333,-62.6333,8467942.885,"large lake"
982,"North America","Lake",44.88,-85.13,174072.8786,"small lake"
986,"North America","Lake",43.64,-79.47,179477.9378,"small lake"
987,"North America","Lake",50.76671,-55.5315,163508.8896,"small lake"
993,"North America","Peat",25.77472,-80.5056,NA,"peatland"
994,"North America","Peat",25.77889,-80.5111,NA,"peatland"
995,"North America","Peat",25.88694,-80.5614,NA,"peatland"
997,"Asia","Peat",50.06667,137.0833,NA,"peatland"
998,"Asia","Lake",63.16667,175,NA,"small lake"
999,"North America","Lake",37.98472,-78.9972,27411.93895,"small lake"
1000,"North America","Lake",50.32056,-105.884,NA,"small lake"
1001,"North America","Lake",60.03333,-129.017,NA,"small lake"
1002,"North America","Lake",43.24,-80.41,30326.2097,"small lake"
1003,"North America","Lake",68.38333,-138.383,NA,"small lake"
1006,"North America","Lake",64.44444,-146.908,NA,"small lake"
1008,"North America","Lake",52.93333,-66.95,NA,"small lake"
1010,"North America","Peat",47.32222,-53.1333,NA,"peatland"
1013,"North America","Lake",34,-109.43,112086.4466,"small lake"
1024,"North America","Lake",67.93333,-155.05,166318.4891,"small lake"
1028,"North America","Lake",58.2,-63.0333,NA,"small lake"
1030,"North America","Lake",43.75,-110.6,57312.48969,"small lake"
1033,"North America","Peat",45.98889,-73.3,NA,"peatland"
1104,"North America","Lake",63.94,-144.658,NA,"small lake"
1105,"North America","Lake",44.51667,-76.6,NA,"small lake"
1107,"North America","Lake",64.63333,-138.4,NA,"small lake"
1111,"North America","Lake",46.55,-94.1333,NA,"small lake"
1114,"North America","Peat",41.65,-87.0722,NA,"peatland"
1133,"North America","Lake",41.72,-86.55,1760851.72,"large lake"
1135,"North America","Lake",43.64,-79.48,NA,"small lake"
1136,"North America","Lake",43.64,-79.49,NA,"small lake"
1137,"North America","Lake",43.65,-79.5,NA,"small lake"
1138,"North America","Lake",48.22982,-92.1601,971812.659,"large lake"
1139,"North America","Peat",48.61861,-58.965,NA,"peatland"
1141,"Asia","Peat",67.66667,86,NA,"peatland"
1142,"North America","Lake",66.135,-66.0833,334905.6697,"small lake"
1147,"North America","Lake",50.91667,-90.45,256527.2206,"small lake"
1148,"North America","Peat",44.63333,-122.575,NA,"peatland"
1149,"North America","Lake",44.48333,-77.05,NA,"small lake"
1152,"North America","Peat",38.865,-107.033,NA,"peatland"
1153,"North America","Lake",47.13556,-93.6436,35284.1173,"small lake"
1155,"Europe","Peat",56.81667,38.76667,NA,"peatland"
1157,"North America","Lake",47.31667,-81.7667,49399.98614,"small lake"
1158,"Asia","Lake",62.07229,149.5398,14136166.21,"large lake"
1160,"North America","Lake",37.43255,-85.7246,36786.85972,"small lake"
1161,"Asia","Lake",70.89417,179.6236,599845.3556,"large lake"
1162,"North America","Lake",34.33333,-110.833,NA,"small lake"
1171,"North America","Lake",50.22,-80.2,78517.91527,"small lake"
1254,"North America","Peat",46.93278,-70.9328,NA,"peatland"
1255,"North America","Lake",42.26,-93.7,NA,"small lake"
1390,"North America","Lake",66.76667,-157.217,NA,"small lake"
1391,"North America","Lake",48.24,-58.24,NA,"small lake"
1393,"North America","Peat",47.25778,-71.1628,NA,"peatland"
1397,"North America","Peat",45.99194,-73.3028,NA,"peatland"
1432,"North America","Lake",68.14,-161.44,1419438.112,"large lake"
1434,"Europe","Peat",58.19142,27.41146,NA,"peatland"
1435,"Europe","Peat",49.72651,15.97089,NA,"peatland"
1437,"North America","Lake",54.02778,-76.6439,NA,"small lake"
1438,"Europe","Lake",57.64055,14.53458,733202.8706,"large lake"
1439,"Asia","Lake",53.03,70.22,166236.5316,"small lake"
1440,"Europe","Peat",46.51667,32.61667,NA,"peatland"
1441,"Asia","Peat",70,85,NA,"peatland"
1444,"Asia","Peat",55,81,NA,"peatland"
1445,"North America","Lake",64.16,-127.6,96674.58505,"small lake"
1447,"North America","Peat",45.3,-90.35,NA,"peatland"
1448,"North America","Lake",44.24,-87.85,58457.80581,"small lake"
1450,"North America","Lake",47.59,-52.72,37107.34528,"small lake"
1451,"North America","Lake",48.32,-71.39,58280043.93,"large lake"
1520,"North America","Peat",44.77085,-93.1226,NA,"peatland"
1522,"Europe","Lake",57.68291,27.25128,609715.5658,"large lake"
1523,"North America","Lake",48.24,-121.62,8281.478373,"small lake"
1524,"North America","Lake",45.66667,-87.455,46175.86215,"small lake"
1541,"North America","Lake",66.98,-156.46,3024041.33,"large lake"
1543,"Asia","Peat",57.5,69,NA,"peatland"
1549,"Asia","Peat",52.96222,70.38044,NA,"peatland"
1551,"Asia","Peat",66,-179,NA,"peatland"
1563,"Asia","Peat",69.96667,156.375,NA,"peatland"
1564,"North America","Lake",47.34,-91.81,58429.33492,"small lake"
1568,"North America","Lake",41.38215,-75.2913,206703.9664,"small lake"
1569,"North America","Lake",46.72,-70.29,75309.62403,"small lake"
1571,"North America","Lake",47.28,-79.11,82741.51027,"small lake"
1572,"North America","Lake",44.27,-66.08,5181.894493,"small lake"
1574,"North America","Lake",41.42,-84.76,33623.94944,"small lake"
1577,"Europe","Lake",43.04169,-6.13878,216021.3757,"small lake"
1580,"North America","Lake",45.59,-84.32,444675.2146,"small lake"
1581,"North America","Lake",45.05,-84.79,476205.955,"small lake"
1582,"North America","Lake",67.05,-50.4667,NA,"small lake"
1587,"North America","Lake",55.00917,-73.5167,349509.337,"small lake"
1590,"North America","Lake",49.68333,-74.5833,NA,"small lake"
1591,"North America","Lake",56.28333,-75.1,81807.0893,"small lake"
1592,"North America","Lake",56.02464,-74.9465,30206.58821,"small lake"
1594,"North America","Lake",55.11083,-75.2489,NA,"small lake"
1595,"North America","Lake",56.1,-75.2833,25906.70964,"small lake"
1598,"North America","Lake",57.91667,-75.6167,12903.17268,"small lake"
1599,"North America","Lake",58.58333,-75.25,NA,"small lake"
1601,"North America","Lake",58.57833,-75.245,NA,"small lake"
1603,"North America","Lake",58.14167,-75.15,NA,"small lake"
1604,"North America","Lake",73.59139,-98.5389,323030.2515,"small lake"
1606,"North America","Lake",46.82833,-80.6983,18452.6495,"small lake"
1607,"North America","Lake",48.4,-81.3167,NA,"small lake"
1611,"North America","Peat",51.57333,-55.55,NA,"peatland"
1615,"North America","Peat",46,-73.2169,NA,"peatland"
1617,"North America","Lake",65.94222,-135.514,33855.22055,"small lake"
1622,"North America","Lake",49.47133,-55.473,NA,"small lake"
1623,"Asia","Lake",64.1,171.1833,NA,"small lake"
1626,"North America","Lake",49.21,-65.81,3822.308207,"small lake"
1627,"Asia","Peat",44,145.75,NA,"peatland"
1628,"Asia","Lake",59.58333,151.8667,NA,"small lake"
1632,"North America","Lake",59.2,-135.39,121303.8223,"small lake"
1633,"North America","Lake",45.04816,-92.8239,172321.5055,"small lake"
1635,"North America","Lake",43.77,-110.33,55794.88389,"small lake"
1637,"North America","Peat",43.76667,-110.317,NA,"peatland"
1639,"North America","Lake",47.286,-93.6005,687508.9492,"large lake"
1642,"North America","Lake",44.16658,-123.584,31772.50332,"small lake"
1648,"North America","Lake",27.20731,-81.3509,371289.3495,"small lake"
1650,"North America","Lake",52.44715,-56.431,NA,"small lake"
1651,"North America","Lake",44.6682,-63.9366,2453.725635,"small lake"
1655,"North America","Peat",43.16667,-78.7167,NA,"peatland"
1656,"North America","Lake",54.72528,-112.481,485254.9415,"small lake"
1657,"North America","Lake",56.71667,-119.717,NA,"small lake"
1658,"North America","Lake",44.14,-71.7011,51874.63989,"small lake"
1659,"North America","Lake",62.6,-101.24,3326596.238,"large lake"
1661,"North America","Lake",40.49095,-75.6697,NA,"small lake"
1663,"North America","Lake",45.04,-68.2,50958.67975,"small lake"
1664,"Asia","Peat",65.5,-171.7,NA,"peatland"
1666,"North America","Lake",47.63516,-110.484,708589.8281,"large lake"
1667,"North America","Lake",44.25,-71.25,9912.032351,"small lake"
1670,"North America","Lake",52.94643,-131.764,NA,"small lake"
1671,"North America","Peat",26.48111,-80.4156,NA,"peatland"
1680,"Asia","Peat",61,78.5,NA,"peatland"
1684,"North America","Lake",56.84167,-101.042,193764.06,"small lake"
1687,"Asia","Lake",64.83333,120.9667,357282.2288,"small lake"
1691,"North America","Peat",47.59722,-70.9764,NA,"peatland"
1696,"Asia","Peat",68.16667,165.9333,NA,"peatland"
1697,"North America","Lake",32.33,-64.71,116166.4727,"small lake"
1698,"North America","Lake",45.04,-68.73,25728.32974,"small lake"
1701,"North America","Lake",43.225,-80.6597,71950.2703,"small lake"
1703,"North America","Lake",47.05,-71.4,81784.46984,"small lake"
1704,"North America","Lake",68.26667,-133.467,NA,"small lake"
1705,"North America","Lake",49.30833,-122.547,142080.446,"small lake"
1707,"North America","Lake",44.15,-110.24,63723.96633,"small lake"
1709,"North America","Lake",56.78,-64.83,218399.3888,"small lake"
1715,"North America","Peat",46.72639,-73.0306,NA,"peatland"
1716,"North America","Lake",46.78778,-72.8378,19380.03062,"small lake"
1718,"North America","Lake",45.30278,-66.0708,27594.15686,"small lake"
1719,"North America","Lake",45.05,-80.09,NA,"small lake"
1724,"North America","Lake",64.13333,-110.583,NA,"small lake"
1725,"North America","Lake",46.42694,-84.952,504567.2937,"large lake"
1732,"North America","Lake",44.98419,-97.3501,1622222.492,"large lake"
1733,"North America","Lake",65.21,-126.13,28479.71114,"small lake"
1735,"North America","Lake",43.1,-89.4167,41196439.73,"large lake"
1754,"North America","Lake",47.49694,-70.3758,84267.98767,"small lake"
1755,"North America","Lake",66.91667,-155.033,3312182.747,"large lake"
1762,"North America","Peat",37.73778,-107.698,NA,"peatland"
1766,"North America","Lake",34.6492,-111.752,7069.293834,"small lake"
1768,"North America","Lake",46.85592,-98.1598,446666.6118,"small lake"
1769,"North America","Lake",52.26667,-58.05,NA,"small lake"
1770,"North America","Lake",51.38333,-94.25,NA,"small lake"
1772,"North America","Peat",48.76917,-122.118,NA,"peatland"
1773,"North America","Lake",44.6275,-68.6392,NA,"small lake"
1775,"North America","Peat",25.21972,-80.6047,NA,"peatland"
1776,"North America","Lake",29.29993,-81.866,1742934.567,"large lake"
1778,"North America","Lake",46.85894,-94.7554,204851.3446,"small lake"
1780,"North America","Peat",60.03333,-141.967,NA,"peatland"
1782,"North America","Peat",39.53,-95.5133,NA,"peatland"
1783,"North America","Lake",71.78333,-122.667,NA,"small lake"
1786,"North America","Lake",47.98261,-93.3853,672737.327,"large lake"
1788,"North America","Peat",63.01667,-128.8,NA,"peatland"
1789,"North America","Lake",34.66333,-95.3861,NA,"small lake"
1791,"North America","Lake",57.65,-71.65,NA,"small lake"
1793,"North America","Lake",48.024,-91.892,697926.7927,"large lake"
1794,"North America","Lake",46.40707,-92.6866,9255.970874,"small lake"
1796,"North America","Peat",40.54583,-83.8333,NA,"peatland"
1806,"North America","Lake",67.86667,-160.433,384893.4067,"small lake"
1807,"North America","Lake",46.6,-81.5,64935.11904,"small lake"
1810,"Asia","Peat",61.25,77,NA,"peatland"
1814,"North America","Lake",41.28333,-70.2083,NA,"small lake"
1817,"North America","Lake",42.65171,-73.0534,80344.24909,"small lake"
1818,"North America","Peat",25.88556,-80.5567,NA,"peatland"
1819,"North America","Peat",25.88917,-80.5125,NA,"peatland"
1820,"North America","Lake",45.21,-79.45,81078.42129,"small lake"
1824,"North America","Lake",43.38,-95.16,20160419.89,"large lake"
1826,"North America","Peat",37.11667,-89.8333,NA,"peatland"
1829,"North America","Lake",48.42222,-89.3239,32723.59056,"small lake"
1831,"North America","Lake",46.34159,-94.408,38619.04254,"small lake"
1836,"Asia","Peat",48.23333,138.4833,NA,"peatland"
1840,"North America","Lake",45.92475,-89.6259,113141.0896,"small lake"
1841,"North America","Lake",47.53278,-68.9439,25919.97824,"small lake"
1842,"Asia","Peat",48.21667,138.4,NA,"peatland"
1844,"Asia","Peat",43.25,134.5667,NA,"peatland"
1849,"North America","Lake",53.05,-57.75,NA,"small lake"
1852,"North America","Lake",43.46806,-109.959,NA,"small lake"
1854,"North America","Lake",43.45,-109.941,NA,"small lake"
1856,"North America","Lake",43.45917,-109.92,NA,"small lake"
1857,"North America","Peat",43.18,-81.75,NA,"peatland"
1859,"North America","Lake",41.51,-71.45,300235.2759,"small lake"
1860,"Asia","Lake",49.36771,75.39858,NA,"small lake"
1862,"North America","Lake",48.56,-88.74,251529.8945,"small lake"
1864,"North America","Lake",56.67,-64.68,NA,"small lake"
1866,"North America","Lake",19.58333,-101.583,NA,"small lake"
1868,"North America","Peat",44.1,-78.34,NA,"peatland"
1879,"North America","Peat",43.33,-79.82,NA,"peatland"
1882,"North America","Lake",67.2,-142.067,NA,"small lake"
1883,"North America","Lake",49.48,-92,NA,"small lake"
1885,"Asia","Peat",62.41667,165.4167,NA,"peatland"
1886,"Asia","Lake",59.85,150.6167,NA,"small lake"
1888,"North America","Lake",51.65139,-100.899,53609.77509,"small lake"
1890,"North America","Lake",50.56,-66.29,1259977.26,"large lake"
1891,"North America","Lake",46.96667,-95.3167,NA,"small lake"
1897,"North America","Lake",42.16,-93.9,NA,"small lake"
1904,"North America","Lake",45.47,-75.81,118710.8059,"small lake"
1906,"North America","Lake",48.6,-124.2,53342.59189,"small lake"
1959,"Asia","Lake",59.95,152.1,1021498.327,"large lake"
1961,"North America","Lake",44.03333,-70.35,NA,"small lake"
1964,"North America","Lake",48.90725,-123.833,NA,"small lake"
1965,"North America","Lake",44.93,-79.78,NA,"small lake"
1966,"North America","Lake",47.081,-94.113,629758.0574,"large lake"
1967,"North America","Peat",41.57611,-87.2225,NA,"peatland"
1968,"North America","Peat",46.67361,-64.075,NA,"peatland"
1970,"North America","Lake",37.93746,-111.696,47504.72702,"small lake"
1972,"North America","Lake",37.6,-80.1333,NA,"small lake"
1974,"North America","Lake",36.6,-90.5833,NA,"small lake"
1979,"Asia","Lake",61.03333,151.7167,NA,"small lake"
1980,"North America","Peat",42.62222,-78.4667,NA,"peatland"
1981,"North America","Peat",47.075,-64.8,NA,"peatland"
1986,"Asia","Peat",66.7,79.73333,NA,"peatland"
1987,"North America","Lake",63.5,-162.21,184006.2697,"small lake"
2001,"North America","Lake",40.67,-84.89,12572.15836,"small lake"
2004,"North America","Lake",64.11667,-110.567,NA,"small lake"
2005,"North America","Lake",16.91667,-89.8167,NA,"small lake"
2006,"North America","Lake",34.33,-84.87,20483.41109,"small lake"
2007,"North America","Peat",41,-81.9667,NA,"peatland"
2011,"North America","Lake",43.4,-88.1,39638.53853,"small lake"
2016,"North America","Peat",58.23278,-72.0669,NA,"peatland"
2022,"North America","Lake",65.23603,-126.414,NA,"small lake"
2023,"North America","Lake",45.6,-76.1,110829.22,"small lake"
2025,"North America","Lake",67.13883,-153.637,NA,"small lake"
2026,"North America","Lake",42.72889,-109.194,64170.90783,"small lake"
2028,"North America","Lake",49.35,-92.7,NA,"small lake"
2030,"North America","Peat",32.46667,-93.1667,NA,"peatland"
2045,"North America","Lake",67.41667,-149.8,NA,"small lake"
2047,"North America","Lake",67.68333,-155.033,NA,"small lake"
2048,"North America","Lake",45.67,-71.33,39751.1086,"small lake"
2049,"North America","Lake",40.08,-105.54,28078.27996,"small lake"
2050,"North America","Lake",67.25,-152.6,NA,"small lake"
2053,"North America","Lake",46.21194,-95.2842,50455.31215,"small lake"
2054,"North America","Lake",69.11667,-132.167,NA,"small lake"
2063,"North America","Peat",39.95361,-85.7417,NA,"peatland"
2065,"North America","Lake",48.00942,-101.54,1182113.128,"large lake"
2068,"North America","Lake",54.30556,-84.5583,NA,"small lake"
2262,"North America","Peat",51.6,-55.53,NA,"peatland"
2265,"North America","Lake",48.05194,-65.2669,77213.09875,"small lake"
2266,"North America","Lake",48.26,-58.81,54284.25864,"small lake"
2267,"North America","Lake",56.76667,-64.8167,10740.06442,"small lake"
2268,"Asia","Lake",62.16667,149.5,NA,"small lake"
2270,"North America","Lake",41.3525,-72.2992,956467.1305,"large lake"
2286,"North America","Lake",45.97,-73.33,NA,"small lake"
2287,"North America","Peat",44.18,-79.44,NA,"peatland"
2289,"North America","Lake",41.9,-77.92,27078.91701,"small lake"
2290,"North America","Peat",46.58333,-93.6,NA,"peatland"
2292,"North America","Lake",43.92,-69.49,66192.41502,"small lake"
2293,"North America","Peat",43.5,-81,NA,"peatland"
